,Unnamed: 0,ORDEN,NOMBRE REGIÓN,CÓDIGO REGIÓN,NOMBRE PROVINCIA,CÓDIGO PROVINCIA,NOMBRE COMUNA,CÓDIGO COMUNA,EDAD,TOTAL POBLACIÓN EFECTIVAMENTE CENSADA,HOMBRES ,MUJERES,TOTAL ÁREA URBANA,HOMBRES ÁREA URBANA ,MUJERES ÁREA URBANA,TOTAL ÁREA RURAL,HOMBRES ÁREA RURAL,MUJERES ÁREA RURAL
13335,,13335,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,74,314,138,176,221,89,132,93,49,44
13336,,13336,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,75,292,138,154,233,112,121,59,26,33
13337,,13337,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,76,299,136,163,235,105,130,64,31,33
13338,,13338,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,77,260,116,144,206,89,117,54,27,27
13339,,13339,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,78,224,95,129,180,74,106,44,21,23
13340,,13340,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,79,215,81,134,177,63,114,38,18,20
13341,,13341,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,80,198,92,106,156,68,88,42,24,18
13342,,13342,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,81,179,68,111,137,53,84,42,15,27
13343,,13343,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,82,147,67,80,123,51,72,24,16,8
13344,,13344,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,83,147,59,88,121,47,74,26,12,14
13345,,13345,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,84,137,48,89,117,41,76,20,7,13
13346,,13346,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,85,108,41,67,88,33,55,20,8,12
13347,,13347,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,86,141,40,101,110,30,80,31,10,21
13348,,13348,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,87,101,41,60,78,29,49,23,12,11
13349,,13349,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,88,85,29,56,69,23,46,16,6,10
13350,,13350,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,89,72,42,30,61,36,25,11,6,5
13351,,13351,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,90,61,23,38,49,18,31,12,5,7
13352,,13352,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,91,42,8,34,33,6,27,9,2,7
13353,,13353,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,92,28,13,15,23,11,12,5,2,3
13354,,13354,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,93,25,8,17,19,5,14,6,3,3
13355,,13355,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,94,23,6,17,17,3,14,6,3,3
13356,,13356,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,95,16,3,13,10,2,8,6,1,5
13357,,13357,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,96,13,3,10,9,3,6,4,0,4
13358,,13358,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,97,8,2,6,7,2,5,1,0,1
13359,,13359,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,98,4,1,3,4,1,3,0,0,0
13360,,13360,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,99,4,0,4,3,0,3,1,0,1
13361,,13361,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,TALAGANTE,13601,100 o más,22,11,11,15,10,5,7,1,6
13362,,13362,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,Total Comuna,35923,17793,18130,30045,14776,15269,5878,3017,2861
13363,,13363,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,0,509,249,260,438,206,232,71,43,28
13364,,13364,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,1,567,291,276,489,255,234,78,36,42
13365,,13365,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,2,579,287,292,486,231,255,93,56,37
13366,,13366,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,3,593,301,292,501,250,251,92,51,41
13367,,13367,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,4,577,302,275,499,262,237,78,40,38
13368,,13368,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,5,557,282,275,477,243,234,80,39,41
13369,,13369,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,6,590,323,267,505,279,226,85,44,41
13370,,13370,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,7,552,280,272,473,245,228,79,35,44
13371,,13371,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,8,525,266,259,451,231,220,74,35,39
13372,,13372,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,9,523,265,258,454,236,218,69,29,40
13373,,13373,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,10,525,264,261,449,219,230,76,45,31
13374,,13374,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,11,504,231,273,422,190,232,82,41,41
13375,,13375,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,12,499,253,246,419,215,204,80,38,42
13376,,13376,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,13,482,231,251,394,192,202,88,39,49
13377,,13377,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,14,508,246,262,422,203,219,86,43,43
13378,,13378,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,15,528,269,259,440,221,219,88,48,40
13379,,13379,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,16,531,285,246,439,235,204,92,50,42
13380,,13380,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,17,495,245,250,414,206,208,81,39,42
13381,,13381,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,18,544,263,281,456,220,236,88,43,45
13382,,13382,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,19,525,259,266,456,221,235,69,38,31
13383,,13383,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,20,531,288,243,445,240,205,86,48,38
13384,,13384,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,21,570,296,274,487,250,237,83,46,37
13385,,13385,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,22,599,320,279,525,288,237,74,32,42
13386,,13386,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,23,593,312,281,501,267,234,92,45,47
13387,,13387,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,24,583,284,299,499,241,258,84,43,41
13388,,13388,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,25,574,292,282,494,248,246,80,44,36
13389,,13389,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,26,595,277,318,530,248,282,65,29,36
13390,,13390,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,27,601,300,301,511,252,259,90,48,42
13391,,13391,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,28,632,313,319,539,255,284,93,58,35
13392,,13392,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,29,583,306,277,491,256,235,92,50,42
13393,,13393,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,30,592,276,316,514,246,268,78,30,48
13394,,13394,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,31,522,259,263,439,219,220,83,40,43
13395,,13395,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,32,539,253,286,465,218,247,74,35,39
13396,,13396,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,33,454,252,202,392,222,170,62,30,32
13397,,13397,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,34,506,236,270,421,197,224,85,39,46
13398,,13398,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,35,500,261,239,415,214,201,85,47,38
13399,,13399,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,36,476,232,244,393,186,207,83,46,37
13400,,13400,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,37,492,249,243,402,205,197,90,44,46
13401,,13401,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,38,424,192,232,362,168,194,62,24,38
13402,,13402,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,39,443,235,208,368,190,178,75,45,30
13403,,13403,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,40,463,228,235,391,193,198,72,35,37
13404,,13404,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,41,471,217,254,397,178,219,74,39,35
13405,,13405,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,42,499,246,253,400,198,202,99,48,51
13406,,13406,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,43,455,227,228,372,191,181,83,36,47
13407,,13407,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,44,469,251,218,388,209,179,81,42,39
13408,,13408,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,45,471,232,239,390,190,200,81,42,39
13409,,13409,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,46,437,228,209,362,182,180,75,46,29
13410,,13410,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,47,455,225,230,355,170,185,100,55,45
13411,,13411,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,48,476,224,252,396,188,208,80,36,44
13412,,13412,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,49,473,224,249,401,190,211,72,34,38
13413,,13413,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,50,497,233,264,414,195,219,83,38,45
13414,,13414,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,51,513,245,268,423,193,230,90,52,38
13415,,13415,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,52,488,257,231,384,198,186,104,59,45
13416,,13416,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,53,462,236,226,380,186,194,82,50,32
13417,,13417,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,54,471,255,216,392,206,186,79,49,30
13418,,13418,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,55,465,214,251,381,175,206,84,39,45
13419,,13419,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,56,430,208,222,347,168,179,83,40,43
13420,,13420,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,57,424,192,232,340,157,183,84,35,49
13421,,13421,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,58,405,201,204,324,152,172,81,49,32
13422,,13422,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,59,372,192,180,284,140,144,88,52,36
13423,,13423,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,60,337,175,162,269,141,128,68,34,34
13424,,13424,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,61,321,142,179,251,109,142,70,33,37
13425,,13425,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,62,328,177,151,254,132,122,74,45,29
13426,,13426,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,63,293,173,120,234,138,96,59,35,24
13427,,13427,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,64,272,123,149,228,108,120,44,15,29
13428,,13428,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,65,257,116,141,206,95,111,51,21,30
13429,,13429,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,66,249,122,127,199,94,105,50,28,22
13430,,13430,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,67,253,120,133,205,94,111,48,26,22
13431,,13431,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,68,251,123,128,209,98,111,42,25,17
13432,,13432,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,69,210,89,121,179,73,106,31,16,15
13433,,13433,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,70,229,125,104,183,97,86,46,28,18
13434,,13434,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,71,208,105,103,161,80,81,47,25,22
13435,,13435,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,72,173,70,103,145,56,89,28,14,14
13436,,13436,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,73,192,89,103,165,72,93,27,17,10
13437,,13437,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,74,152,64,88,133,54,79,19,10,9
13438,,13438,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,75,170,81,89,145,70,75,25,11,14
13439,,13439,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,76,137,58,79,108,44,64,29,14,15
13440,,13440,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,77,137,57,80,117,49,68,20,8,12
13441,,13441,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,78,115,61,54,91,51,40,24,10,14
13442,,13442,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,79,103,46,57,79,33,46,24,13,11
13443,,13443,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,80,114,54,60,103,51,52,11,3,8
13444,,13444,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,81,100,45,55,85,37,48,15,8,7
13445,,13445,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,82,84,28,56,69,24,45,15,4,11
13446,,13446,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,83,77,33,44,65,25,40,12,8,4
13447,,13447,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,84,67,24,43,59,19,40,8,5,3
13448,,13448,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,85,56,28,28,46,22,24,10,6,4
13449,,13449,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,86,71,25,46,59,21,38,12,4,8
13450,,13450,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,87,47,15,32,35,10,25,12,5,7
13451,,13451,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,88,30,8,22,25,6,19,5,2,3
13452,,13452,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,89,29,17,12,21,12,9,8,5,3
13453,,13453,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,90,31,13,18,28,11,17,3,2,1
13454,,13454,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,91,26,4,22,19,2,17,7,2,5
13455,,13455,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,92,17,6,11,16,6,10,1,0,1
13456,,13456,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,93,18,9,9,15,7,8,3,2,1
13457,,13457,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,94,13,2,11,10,2,8,3,0,3
13458,,13458,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,95,15,1,14,12,1,11,3,0,3
13459,,13459,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,96,11,2,9,11,2,9,0,0,0
13460,,13460,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,97,2,0,2,2,0,2,0,0,0
13461,,13461,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,98,2,1,1,1,0,1,1,1,0
13462,,13462,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,99,2,0,2,1,0,1,1,0,1
13463,,13463,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,EL MONTE,13602,100 o más,6,2,4,4,1,3,2,1,1
13464,,13464,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,Total Comuna,36219,18051,18168,26941,13295,13646,9278,4756,4522
13465,,13465,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,0,431,214,217,323,154,169,108,60,48
13466,,13466,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,1,557,260,297,410,192,218,147,68,79
13467,,13467,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,2,548,290,258,410,218,192,138,72,66
13468,,13468,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,3,531,265,266,403,197,206,128,68,60
13469,,13469,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,4,543,292,251,399,209,190,144,83,61
13470,,13470,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,5,557,280,277,403,212,191,154,68,86
13471,,13471,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,6,521,278,243,397,206,191,124,72,52
13472,,13472,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,7,579,301,278,445,235,210,134,66,68
13473,,13473,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,8,521,264,257,405,199,206,116,65,51
13474,,13474,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,9,553,277,276,421,210,211,132,67,65
13475,,13475,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,10,559,281,278,444,225,219,115,56,59
13476,,13476,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,11,491,261,230,365,186,179,126,75,51
13477,,13477,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,12,484,229,255,364,167,197,120,62,58
13478,,13478,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,13,559,283,276,424,217,207,135,66,69
13479,,13479,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,14,527,273,254,397,202,195,130,71,59
13480,,13480,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,15,529,265,264,381,193,188,148,72,76
13481,,13481,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,16,569,291,278,435,235,200,134,56,78
13482,,13482,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,17,556,278,278,425,201,224,131,77,54
13483,,13483,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,18,531,277,254,404,211,193,127,66,61
13484,,13484,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,19,501,262,239,386,202,184,115,60,55
13485,,13485,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,20,568,291,277,422,211,211,146,80,66
13486,,13486,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,21,556,285,271,427,223,204,129,62,67
13487,,13487,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,22,626,302,324,486,236,250,140,66,74
13488,,13488,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,23,533,279,254,422,223,199,111,56,55
13489,,13489,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,24,549,275,274,416,209,207,133,66,67
13490,,13490,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,25,603,302,301,462,236,226,141,66,75
13491,,13491,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,26,569,284,285,426,208,218,143,76,67
13492,,13492,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,27,574,278,296,443,216,227,131,62,69
13493,,13493,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,28,520,253,267,415,202,213,105,51,54
13494,,13494,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,29,539,266,273,406,203,203,133,63,70
13495,,13495,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,30,521,268,253,397,195,202,124,73,51
13496,,13496,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,31,508,264,244,393,207,186,115,57,58
13497,,13497,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,32,504,249,255,389,186,203,115,63,52
13498,,13498,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,33,484,227,257,350,169,181,134,58,76
13499,,13499,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,34,500,244,256,373,184,189,127,60,67
13500,,13500,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,35,492,232,260,353,171,182,139,61,78
13501,,13501,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,36,496,242,254,378,178,200,118,64,54
13502,,13502,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,37,463,243,220,326,164,162,137,79,58
13503,,13503,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,38,473,233,240,347,173,174,126,60,66
13504,,13504,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,39,490,234,256,347,171,176,143,63,80
13505,,13505,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,40,511,259,252,381,187,194,130,72,58
13506,,13506,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,41,511,262,249,381,197,184,130,65,65
13507,,13507,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,42,476,231,245,349,168,181,127,63,64
13508,,13508,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,43,514,259,255,364,188,176,150,71,79
13509,,13509,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,44,518,256,262,380,186,194,138,70,68
13510,,13510,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,45,526,252,274,373,176,197,153,76,77
13511,,13511,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,46,447,217,230,313,142,171,134,75,59
13512,,13512,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,47,458,242,216,329,177,152,129,65,64
13513,,13513,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,48,459,202,257,317,138,179,142,64,78
13514,,13514,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,49,537,252,285,390,173,217,147,79,68
13515,,13515,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,50,515,272,243,381,199,182,134,73,61
13516,,13516,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,51,533,262,271,396,187,209,137,75,62
13517,,13517,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,52,510,249,261,368,176,192,142,73,69
13518,,13518,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,53,484,259,225,356,185,171,128,74,54
13519,,13519,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,54,522,265,257,383,187,196,139,78,61
13520,,13520,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,55,487,240,247,363,173,190,124,67,57
13521,,13521,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,56,436,200,236,314,143,171,122,57,65
13522,,13522,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,57,413,213,200,315,165,150,98,48,50
13523,,13523,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,58,434,220,214,317,152,165,117,68,49
13524,,13524,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,59,382,185,197,288,135,153,94,50,44
13525,,13525,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,60,396,202,194,295,146,149,101,56,45
13526,,13526,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,61,345,167,178,264,127,137,81,40,41
13527,,13527,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,62,314,154,160,212,97,115,102,57,45
13528,,13528,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,63,310,169,141,228,120,108,82,49,33
13529,,13529,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,64,269,143,126,187,99,88,82,44,38
13530,,13530,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,65,257,109,148,188,76,112,69,33,36
13531,,13531,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,66,244,122,122,173,84,89,71,38,33
13532,,13532,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,67,266,130,136,197,91,106,69,39,30
13533,,13533,METROPOLITANA DE SANTIAGO,13,TALAGANTE,136,ISLA DE MAIPO,13603,68,251,120,131,167,78,89,84,42,42
